instr,Ecoa1,Ecoa2,Ecoa3,class,nb.repeat,attendance,difficulty
RF01023355,31,36,36,TC3045,1,2,1
RF01023355,33,36,36,TC3045,1,3,2
RF01023355,36,45,45,TC3045,1,0,1
RF01023355,24,27,27,TC3045,1,0,3
RF01023355,38,45,45,TC3045,1,1,2
RF01023355,18,19,17,TC3045,1,0,1
RF01023355,19,17,17,TC3045,1,3,2
RF01023355,27,27,27,TC3045,1,3,3
RF01023355,32,36,36,TC3045,1,3,1
RF01023355,32,36,36,TC3045,1,3,1
RF01023355,36,36,36,TC3045,1,4,4
RF01023355,31,36,36,TC3045,1,1,3
RF01023355,34,36,36,TC3045,1,2,4
RF01023355,31,36,36,TC3045,1,0,3
RF01023355,32,36,36,TC3045,1,3,1
RF01023355,26,27,27,TC3045,1,2,3
RF01023355,36,45,45,TC3045,1,0,1
RF01023355,8,9,9,TC3045,1,0,1
RF01023355,25,27,27,TC3045,1,1,3
RF01023355,21,27,31,TC3045,1,3,3
RF01023355,26,27,27,TC3045,1,1,4
RF01023355,43,45,45,TC3045,1,3,5
RF01023355,8,9,10,TC3045,1,0,1
RF01023355,36,45,45,TC3045,1,0,1
RF01023355,29,36,36,TC3045,1,0,1
RF01023355,29,36,36,TC3045,1,0,1
RF01023355,8,9,9,TC3045,1,0,1
RF01023355,14,28,32,TC3045,1,1,3
RF01023355,8,9,9,TC3045,1,0,1
RF01023355,25,27,27,TC3045,2,1,3
RF01023355,32,35,38,TC3045,1,2,4
RF01023355,26,27,27,TC3045,2,1,4
RF01023355,19,15,24,TC3045,1,1,2
RF01023355,20,19,18,TC3045,1,2,4
RF01023355,27,27,27,TC3045,2,3,3
RF01023355,8,9,9,TC3045,1,0,1
RF01023355,28,34,35,TC3045,1,1,3
RF01023355,32,36,36,TC3045,2,1,3
RF01023355,16,14,18,TC3045,1,1,5
RF01023355,26,33,36,TC3045,1,1,3
RF01023355,26,27,27,TC3045,1,1,4
RF01023355,35,36,36,TC3045,1,3,3
RF01023355,34,36,36,TC3045,1,3,3
RF01023355,39,45,45,TC3045,1,1,3
RF01023355,14,24,24,TC3045,1,2,3
RF01023355,35,36,37,TC3045,1,3,4
RF01023355,34,36,36,TC3045,1,3,3
RF01023355,33,36,36,TC3045,1,1,4
RF01023355,41,41,45,TC3045,1,3,3
RF01023355,8,9,9,TC3045,1,0,1
RF01023355,26,27,27,TC3045,1,2,3
RF01023355,26,27,27,TC3045,1,2,3
RF01023355,32,36,36,TC3045,1,3,3
RF01023355,41,37,38,TC3045,1,1,5
RF01023355,29,27,27,TC3045,1,0,4
RF01023355,32,36,36,TC3045,1,2,2
RF01023355,41,45,45,TC3045,1,3,3
RF01023355,18,19,19,TC3045,1,1,2
RF01023355,32,36,36,TC3045,1,1,3
RF01023355,36,36,36,TC3045,1,4,4
RF01023355,21,13,19,TC3045,1,0,5
RF01023355,12,9,9,TC3045,1,2,3
RF01023355,21,28,24,TC3045,1,3,4
RF01023355,22,18,22,TC3045,1,4,4
RF01023355,29,27,27,TC3045,1,3,3
RF01023355,19,18,18,TC3045,1,2,3
RF01023355,32,36,36,TC3045,1,0,4
RF01023355,31,36,36,TC3045,1,0,3
RF01023355,26,29,31,TC3045,1,1,4
RF01023355,36,36,36,TC3045,1,4,4
RF01023355,42,45,45,TC3045,1,4,3
RF01023355,42,45,45,TC3045,1,3,4
RF01023355,27,36,42,TC3045,1,3,3
RF01023355,31,34,39,TC3045,1,3,4
RF01023355,8,13,16,TC3045,1,0,1
RF01023355,26,27,27,TC3045,1,1,4
RF01023355,8,9,9,TC3045,1,0,1
RF01023355,36,45,45,TC3045,1,0,1
RF01023355,18,32,31,TC3045,1,0,4
RF01023355,35,37,39,TC3045,1,1,4
RF01023355,8,9,9,TC3045,1,0,1
RF01023355,25,27,27,TC3045,2,1,3
RF01023355,42,45,45,TC3045,2,2,5
RF01023355,32,36,36,TC3045,1,0,4
RF01023355,33,36,36,TC3045,1,1,4
RF01023355,30,33,41,TC3045,1,1,3
RF01023355,8,9,9,TC3045,1,0,1
RF01023355,26,27,27,TC3045,1,2,3
RF01023355,32,33,34,TC3045,1,1,4
RF01023355,32,36,36,TC3045,1,1,3
RF01023355,35,36,36,TC3045,1,4,3
RF01023355,34,33,36,TC3045,1,1,5
RF01023355,21,27,45,TC3045,2,4,2
RF01023355,27,18,21,TC3045,1,1,5
RF01023355,35,34,36,TC3045,1,4,5
RF01023355,29,40,45,TC3045,1,3,3
RF01023355,24,27,27,TC3045,1,0,3
RF01023355,27,32,31,TC3045,1,1,4
RF01023355,9,9,9,TC3045,1,1,1
RF01023355,15,26,36,TC3045,1,0,1
RF01023355,32,32,36,TC3045,1,3,3
RF01023355,26,27,27,TC3045,3,2,3
RF01023355,25,21,25,TC3045,3,1,4
RF01023355,40,45,45,TC3045,2,1,4
RF01023355,9,12,12,TC3045,1,0,1
RF01023355,38,25,9,TC3045,2,0,3
RF01023355,35,31,32,TC3045,2,1,4
RF01023355,26,27,27,TC3045,1,1,4
RF01023355,25,27,27,TC3045,3,1,3
RF01023355,26,27,27,TC3045,1,2,3
RF01023355,32,36,36,TC3045,1,0,4
RF01023355,8,9,9,TC3045,1,0,1
RF01023355,26,27,27,TC3045,2,2,3
RF01023355,29,27,27,TC3045,1,4,4
RF01023355,35,36,36,TC3045,1,3,4
RF01023355,39,41,45,TC3045,2,1,3
RF01023355,26,27,27,TC3045,1,1,4
RF01023355,29,27,29,TC3045,1,3,5
RF01023355,13,9,9,TC3045,1,1,5
RF01023355,26,27,27,TC3045,1,2,3
RF01023355,20,18,18,TC3045,1,1,5
RF01023355,36,36,35,TC3045,1,4,4
RF01023355,28,27,27,TC3045,1,3,4
RF01023355,36,36,36,TC3045,1,4,4
RF01023355,28,27,27,TC3045,1,3,4
RF01023355,8,9,9,TC3045,1,0,1
RF01023355,28,27,27,TC3045,1,3,4
RF01023355,34,37,36,TC3045,1,4,4
RF01023355,28,27,27,TC3045,1,4,3
RF01023355,35,36,36,TC3045,1,3,4
RF01023355,28,27,27,TC3045,1,2,5
RF01023355,12,9,9,TC3045,1,1,4
RF01023355,30,22,32,TC3045,1,4,5
RF01023355,31,33,37,TC3045,1,3,5
RF01023355,26,27,27,TC3045,2,2,3
RF01023355,33,36,36,TC3045,1,1,4
RF01023355,12,33,28,TC3045,1,2,1
RF01023355,16,29,45,TC3045,1,2,3
RF01023355,29,36,36,TC3045,1,4,2
RF01023355,28,33,30,TC3045,1,2,4
RF01023355,23,30,33,TC3045,1,0,1
RF01023355,26,42,45,TC3045,1,2,1
RF01023355,32,31,27,TC3045,1,2,3
RF01023355,34,31,44,TC3045,1,3,3
RF01023355,8,9,9,TC3045,1,0,1
RF01023355,36,40,45,TC3045,1,0,1
RF01023355,33,39,33,TC3045,1,4,3
RF01023355,30,34,42,TC3045,1,4,3
RF01023355,33,33,36,TC3045,1,2,3
RF01023355,34,36,36,TC3045,1,4,2
RF01023355,31,36,45,TC3045,1,3,3
RF01023355,37,41,43,TC3045,1,3,2
RF01023355,40,45,45,TC3045,1,3,2
RF01023355,19,25,24,TC3045,1,0,1
RF01023355,20,45,45,TC3045,1,0,1
RF01023355,33,33,31,TC3045,1,3,3
RF01023355,17,12,15,TC3045,1,4,3
RF01023355,27,23,30,TC3045,1,4,4
RF01023355,23,32,42,TC3045,1,3,3
RF01023355,34,38,45,TC3045,1,3,3
RF01023355,27,38,39,TC3045,1,0,2
RF01023355,14,14,20,TC3045,1,2,3
RF01023355,29,36,36,TC3045,1,0,1
RF01023355,25,23,27,TC3045,1,2,4
RF01023355,11,16,9,TC3045,1,3,1
RF01023355,22,23,31,TC3045,1,4,2
RF01023355,42,45,45,TC3045,1,3,4
RF01023355,27,29,35,TC3045,1,3,3
RF01023355,25,27,27,TC3045,1,0,4
RF01023355,22,27,27,TC3045,1,0,1
RF01023355,32,39,42,TC3045,1,3,1
RF01023355,22,32,36,TC3045,1,0,1
RF01023355,27,22,23,TC3045,1,4,2
RF01023355,22,27,26,TC3045,1,0,1
RF01023355,14,29,36,TC3045,1,0,1
RF01023355,30,33,27,TC3045,1,3,3
RF01023355,28,27,27,TC3045,1,3,4
RF01023355,25,27,27,TC3045,1,2,2
RF01023355,22,27,27,TC3045,1,0,1
RF01023355,34,27,26,TC3045,1,3,4
RF01023355,34,40,45,TC3045,1,0,1
RF01023355,22,29,24,TC3045,1,3,2
RF01023355,23,27,21,TC3045,1,0,1
RF01023355,8,9,9,TC3045,1,0,1
RF01023355,38,39,45,TC3045,1,4,4
RF01023355,20,24,24,TC3045,1,3,3
RF01023355,23,29,36,TC3045,1,3,1
RF01023355,22,27,29,TC3045,1,0,1
RF01023355,15,18,18,TC3045,1,0,1
RF01023355,8,19,27,TC3045,1,0,1
RF01023355,25,33,37,TC3045,1,3,2
RF01023355,27,27,27,TC3045,1,3,3
RF01023355,42,45,45,TC3045,1,4,3
RF01023355,8,9,9,TC3045,1,0,1
RF01023355,14,11,9,TC3045,1,0,1
RF01023355,31,37,38,TC3045,1,4,3
RF01023355,26,27,27,TC3045,1,2,3
RF01023355,32,45,45,TC3045,1,0,1
RF01023355,22,27,27,TC3045,1,0,1
RF01023355,29,36,36,TC3045,1,0,1
RF01023355,27,29,27,TC3045,1,0,1
RF01023355,22,27,27,TC3045,1,0,1
RF01023355,22,27,27,TC3045,1,0,1
RF01023355,41,45,45,TC3045,1,4,2
RF01023355,36,45,45,TC3045,1,0,1
RF01023355,44,45,45,TC3045,3,4,5
RF01023355,32,36,36,TC3045,2,1,3
RF01023355,36,45,45,TC3045,3,0,1
RF01023355,24,27,27,TC3045,1,1,2
RF01023355,27,27,33,TC3045,2,3,3
RF01023355,8,9,9,TC3045,1,0,1
RF01023355,36,45,45,TC3045,1,0,1
RF01023355,41,45,45,TC3045,1,3,3
RF01023355,24,27,27,TC3045,1,2,1
RF01023355,22,27,27,TC3045,1,0,1
RF01023355,22,33,29,TC3045,1,1,3
RF01023355,32,33,33,TC3045,1,3,3
RF01023355,12,9,9,TC3045,1,0,5
RF01023355,27,34,36,TC3045,1,2,2
RF01023355,15,18,18,TC3045,1,0,1
RF01023355,36,45,45,TC3045,1,0,1
RF01023355,36,45,45,TC3045,1,0,1
RF01023355,17,27,27,TC3045,1,0,1
RF01023355,29,36,31,TC3045,1,0,1
RF01023355,30,36,36,TC3045,1,0,2
RF01023355,12,9,9,TC3045,1,1,2
RF01023355,8,9,9,TC3045,1,0,1
RF01023355,36,35,34,TC3045,2,3,3
RF01023355,16,25,25,TC3045,1,0,1
RF01023355,8,9,9,TC3045,1,0,1
RF01023355,33,36,36,TC3045,1,4,1
RF01023355,33,36,36,TC3045,1,1,4
RF01023355,34,41,45,TC3045,1,3,3
RF01023355,22,28,40,TC3045,1,2,2
RF01023355,24,33,45,TC3045,1,2,1
RF01023355,22,27,27,TC3045,1,0,1
RF01023355,29,36,36,TC3045,1,0,1
RF01023355,8,9,9,TC3045,1,0,1
RF01023355,29,36,36,TC3045,3,0,1
RF01023355,39,45,45,TC3045,3,0,4
RF01023355,22,27,27,TC3045,1,0,1
RF01023355,8,9,9,TC3045,1,0,1
RF01023355,36,45,45,TC3045,1,0,1
RF01023355,16,9,9,TC3045,3,4,5
RF01023355,28,32,29,TC3045,2,1,4
RF01023355,18,23,27,TC3045,2,0,5
RF01023355,29,34,34,TC3045,1,1,5
RF01023355,8,9,9,TC3045,1,0,1
RF01023355,33,36,36,TC3045,2,0,5
RF01023355,23,27,27,TC3045,2,1,1
RF01023355,25,29,26,TC3045,2,0,3
RF01023355,22,27,26,TC3045,2,1,2
RF01023355,27,27,30,TC3045,2,3,3
RF01023355,18,18,18,TC3045,2,1,3
RF01023355,30,36,36,TC3045,1,1,1
RF01023355,25,29,40,TC3045,2,0,5
RF01023355,16,9,9,TC3045,2,4,5
RF01023355,22,27,27,TC3045,1,0,1
RF01023355,22,27,27,TC3045,1,0,1
RF01023355,20,24,27,TC3045,2,0,4
RF01023355,33,36,36,TC3045,2,3,2
RF01023355,17,18,18,TC3045,2,0,3
RF01023355,19,24,29,TC3045,1,0,1
RF01023355,29,34,36,TC3045,2,1,3
RF01023355,22,27,27,TC3045,1,0,1
RF01023355,18,19,12,TC3045,3,0,4
RF01023355,21,18,20,TC3045,1,0,1
RF01023355,23,27,27,TC3045,2,1,1
RF01023355,33,40,36,TC3045,3,2,4
RF01023355,22,27,27,TC3045,1,0,1
RF01023355,8,9,9,TC3045,1,0,1
RF01023355,8,9,9,TC3045,1,0,1
RF01023355,8,9,9,TC3045,1,0,1
RF01023355,15,18,18,TC3045,2,0,1
RF01023355,26,27,36,TC3045,1,2,4
RF01023355,19,28,21,TC3045,1,2,3
RF01023355,8,9,9,TC3045,1,0,1
RF01023355,27,23,21,TC3045,1,3,4
RF01023355,22,21,19,TC3045,1,3,4
RF01023355,25,33,28,TC3045,1,0,1
RF01023355,24,27,25,TC3045,1,3,3
RF01023355,8,9,9,TC3045,1,0,1
RF01023355,35,38,36,TC3045,3,2,5
RF01023355,31,35,35,TC3045,1,4,3
RF01023355,15,18,18,TC3045,1,0,1
RF01023355,13,9,9,TC3045,1,1,5
RF01023355,31,36,36,TC3045,1,2,1
RF01023355,16,18,18,TC3045,2,0,2
RF01023355,40,45,45,TC3045,1,0,5
RF01023355,30,29,33,TC3045,3,2,3
RF01023355,13,9,18,TC3045,1,1,5
RF01023355,29,35,36,TC3045,1,0,1
RF01023355,26,23,31,TC3045,1,0,1
RF01023355,22,27,27,TC3045,1,0,1
RF01023355,28,30,35,TC3045,1,3,5
RF01023355,30,27,30,TC3045,1,0,1
RF01023355,29,36,36,TC3045,1,0,1
RF01023355,18,28,28,TC3045,1,0,1
RF01023355,43,45,45,TC3045,1,3,5
RF01023355,22,19,24,TC3045,1,4,4
RF01023355,14,11,9,TC3045,1,3,4
RF01023355,22,27,27,TC3045,1,0,1
RF01023355,23,24,38,TC3045,1,2,5
RF01023355,25,30,27,TC3045,1,0,3
RF01023355,12,9,9,TC3045,1,0,1
RF01023355,24,24,27,TC3045,1,1,4
RF01023355,28,27,27,TC3045,1,3,4
RF01023355,28,27,30,TC3045,1,1,5
RF01023355,20,27,27,TC3045,1,0,1
RF01023355,19,26,25,TC3045,1,0,3
RF01023355,25,23,23,TC3045,1,3,5
RF01023355,20,21,24,TC3045,1,0,1
RF01023355,21,27,27,TC3045,1,0,1
RF01023355,15,18,18,TC3045,1,0,1
RF01023355,20,14,12,TC3045,1,3,4
RF01023355,8,9,9,TC3045,1,0,1
RF01023355,22,27,27,TC3045,1,0,1
RF01023355,17,16,18,TC3045,1,1,5
RF01023355,23,38,39,TC3045,1,0,1
RF01023355,25,29,33,TC3045,1,0,1
RF01023355,29,27,27,TC3045,1,3,5
RF01023355,23,25,22,TC3045,1,4,4
RF01023355,19,29,32,TC3045,1,0,1
RF01023355,16,27,27,TC3045,1,0,1
RF01023355,14,18,19,TC3045,1,0,1
RF01023355,22,27,27,TC3045,1,0,1
RF01023355,8,22,11,TC3045,1,0,1
RF01023355,15,9,9,TC3045,1,3,5
RF01023355,23,27,27,TC3045,1,1,1
RF01023355,26,27,27,TC3045,1,0,5
RF01023355,20,16,22,TC3045,1,3,4
RF01023355,8,9,9,TC3045,1,0,1
RF01023355,22,22,18,TC3045,1,0,1
RF01023355,21,34,44,TC3045,1,2,4
RF01023355,22,27,27,TC3045,2,0,1
RF01023355,22,27,27,TC3045,1,0,1
RF01023355,29,36,36,TC3045,1,0,1
RF01023355,36,37,35,TC3045,3,3,4
RF01023355,35,36,36,TC3045,1,4,3
RF01023355,29,36,36,TC3045,1,0,1
RF01023355,25,31,30,TC3045,1,2,1
RF01023355,28,27,27,TC3045,1,3,4
RF01023387,8,9,9,TI3035,1,0,1
RF01023387,28,36,36,TI3035,1,0,3
RF01023387,22,27,27,TI3035,1,0,1
RF01023387,36,45,45,TI3035,1,0,1
RF01023387,36,45,45,TI3035,1,0,1
RF01023387,39,45,45,TI3035,1,3,1
RF01023387,25,25,27,TI3035,1,0,1
RF01023387,22,27,27,TI3035,1,0,1
RF01023387,36,36,36,TI3035,1,3,5
RF01023387,25,27,27,TI3035,1,1,3
RF01023387,15,18,18,TI3035,1,0,1
RF01023387,19,24,24,TI3035,1,0,1
RF01023387,28,28,30,TI3035,1,0,5
RF01023387,29,36,36,TI3035,1,0,1
RF01023387,22,27,27,TI3035,1,0,1
RF01023387,8,9,9,TI3035,1,0,1
RF01023387,32,36,36,TI3035,1,1,3
RF01023387,41,45,45,TI3035,1,2,4
RF01023387,23,18,18,TI3035,1,4,5
RF01023387,22,11,12,TI3035,1,3,5
RF01023387,28,32,41,TI3035,1,3,1
RF01023387,30,42,40,TI3035,1,3,3
RF01023387,17,18,18,TI3035,1,3,5
RF01023387,35,36,36,TI3035,1,4,3
RF01023387,12,19,22,TI3035,1,2,3
RF01023387,22,13,9,TI3035,1,0,1
RF01023387,8,9,9,TI3035,1,0,1
RF01023387,31,35,40,TI3035,1,0,1
RF01023387,8,9,9,TI3035,1,0,1
RF01023387,19,26,20,TI3035,1,2,5
RF01023387,22,27,27,TI3035,1,0,1
RF01023387,36,40,45,TI3035,1,0,1
RF01023387,12,9,9,TI3035,1,0,5
RF01023387,28,38,38,TI3035,1,3,1
RF01023387,29,36,36,TI3035,1,0,1
RF01023387,30,27,27,TI3035,1,4,5
RF01023387,40,45,45,TI3035,1,0,5
RF01023387,30,36,36,TI3035,1,0,3
RF01023387,35,36,37,TI3035,1,4,1
RF01023387,34,34,36,TI3035,1,4,5
RF01023387,13,9,9,TI3035,3,1,5
RF01023387,25,27,27,TI3035,3,1,3
RF01023387,8,9,9,TI3035,1,0,1
RF01023387,22,27,27,TI3035,1,0,1
RF01023387,17,18,18,TI3035,3,0,3
RF01023387,22,27,27,TI3035,1,0,1
RF01023387,16,18,18,TI3035,1,0,1
RF01023387,8,9,9,TI3035,1,0,1
RF01023387,24,27,27,TI3035,2,0,3
RF01023387,18,18,16,TI3035,1,2,3
RF01023387,29,36,36,TI3035,3,0,1
RF01023387,8,9,9,TI3035,1,0,1
RF01023387,29,18,17,TI3035,1,0,1
RF01023387,12,9,9,TI3035,3,1,4
RF01023387,33,36,36,TI3035,1,2,3
RF01023387,33,36,36,TI3035,2,2,3
RF01023387,22,27,27,TI3035,1,0,1
RF01023387,21,29,40,TI3035,2,3,3
RF01023387,40,45,45,TI3035,2,0,5
RF01023387,15,33,33,TI3035,2,0,5
RF01023387,27,34,35,TI3035,2,1,3
RF01023387,24,27,27,TI3035,2,0,3
RF01023387,22,31,32,TI3035,2,0,1
RF01023387,30,27,29,TI3035,2,0,5
RF01023387,26,24,24,TI3035,2,1,4
RF01023387,19,22,24,TI3035,2,0,4
RF01023387,8,9,9,TI3035,1,0,1
RF01023387,17,22,27,TI3035,1,0,1
RF01023387,12,9,9,TI3035,2,0,5
RF01023387,17,18,18,TI3035,2,1,2
RF01023387,22,33,36,TI3035,1,0,1
RF01023387,18,18,18,TI3035,2,2,3
RF01023387,22,27,27,TI3035,1,0,1
RF01023387,41,45,45,TI3035,2,1,5
RF01023387,28,22,26,TI3035,2,3,5
RF01023387,25,30,25,TI3035,1,0,1
RF01023387,44,45,45,TI3035,1,4,5
RF01023387,15,37,39,TI3035,1,0,1
RF01023387,33,36,34,TI3035,1,2,3
RF01023387,40,44,44,TI3035,1,4,4
RF01023387,8,9,9,TI3035,1,0,1
RF01023387,22,27,27,TI3035,1,0,1
RF01023387,41,45,45,TI3035,1,4,2
RF01023387,37,36,36,TI3035,1,4,5
RF01023387,18,25,34,TI3035,1,1,3
RF01023387,41,45,45,TI3035,1,3,3
RF01023387,23,27,27,TI3035,1,1,1
RF01023387,16,18,18,TI3035,1,0,1
RF01023387,25,27,27,TI3035,1,1,3
RF01023387,27,36,35,TI3035,1,0,3
RF01023387,28,28,19,TI3035,1,3,4
RF01023387,40,45,45,TI3035,1,4,1
RF01023387,34,36,36,TI3035,1,3,3
RF01023387,35,36,36,TI3035,1,3,4
RF01023387,8,9,9,TI3035,1,0,1
RF01023387,27,27,27,TI3035,1,2,4
RF01023387,8,9,9,TI3035,1,0,1
RF01023387,31,33,32,TI3035,1,4,3
RF01023387,28,35,31,TI3035,1,0,1
RF01023387,26,27,27,TI3035,1,4,1
RF01023387,22,27,27,TI3035,1,0,1
RF01023387,19,20,22,TI3035,1,1,3
RF01023387,38,40,43,TI3035,1,4,4
RF01023387,38,37,36,TI3035,1,4,4
RF01023387,27,32,36,TI3035,3,4,4
RF01023387,34,36,36,TI3035,1,1,5
RF01023387,27,27,27,TI3035,1,2,4
RF01023387,29,36,36,TI3035,1,0,1
RF01023387,39,40,35,TI3035,1,0,4
RF01023387,16,27,29,TI3035,1,0,1
RF01023387,22,27,27,TI3035,1,0,1
RF01023387,32,29,34,TI3035,1,4,3
RF01023387,29,36,36,TI3035,1,0,1
RF01023387,29,36,36,TI3035,1,0,1
RF01023387,27,27,27,TI3035,3,2,4
RF01023387,8,9,9,TI3035,1,0,1
RF01023387,42,45,45,TI3035,1,3,4
RF01023387,20,24,27,TI3035,1,2,4
RF01023387,35,36,36,TI3035,1,3,4
RF01023387,26,27,27,TI3035,1,0,5
RF01023387,22,18,18,TI3035,1,3,5
RF01023387,29,41,43,TI3035,1,0,4
RF01023387,8,9,9,TI3035,1,0,1
RF01023387,24,27,30,TI3035,3,3,4
RF01023387,29,27,27,TI3035,1,3,5
RF01023387,28,33,28,TI3035,1,3,4
RF01023387,27,27,27,TI3035,1,3,5
RF01023387,29,36,36,TI3035,1,0,1
RF01023387,28,27,27,TI3035,1,3,4
RF01023387,22,27,27,TI3035,1,0,1
RF01023387,28,23,24,TI3035,3,3,4
RF01023387,24,27,27,TI3035,1,2,1
RF01023387,28,27,27,TI3035,1,4,3
RF01023387,22,27,27,TI3035,1,0,1
RF01023387,40,45,45,TI3035,1,4,1
RF01023387,24,26,30,TI3035,1,3,4
RF01023387,39,36,41,TI3035,1,3,3
RF01023387,22,27,27,TI3035,1,0,1
RF01023387,22,27,27,TI3035,1,0,1
RF01023387,36,32,33,TI3035,1,4,5
RF01023387,34,33,38,TI3035,1,3,4
RF01023387,32,36,36,TI3035,1,0,4
RF01023387,37,39,41,TI3035,1,1,5
RF01023387,24,27,27,TI3035,1,2,1
RF01023387,23,30,23,TI3035,1,0,4
RF01023387,20,26,28,TI3035,1,1,5
RF01023387,15,18,18,TI3035,1,0,1
RF01023387,34,36,36,TI3035,1,4,4
RF01023387,32,41,42,TI3035,1,3,5
RF01023387,8,9,9,TI3035,1,0,1
RF01023387,42,45,45,TI3035,1,3,4
RF01023387,42,45,45,TI3035,1,3,4
RF01023387,35,36,36,TI3035,1,4,3
RF01023387,29,36,36,TI3035,1,0,1
RF01023387,44,45,45,TI3035,1,4,5
RF01023387,21,18,20,TI3035,1,2,5
RF01023387,31,30,29,TI3035,1,4,4
RF01023387,36,45,45,TI3035,1,0,1
RF01023387,8,9,9,TI3035,1,0,1
RF01023387,35,36,36,TI3035,1,4,3
RF01023387,8,9,9,TI3035,1,0,1
RF01023387,25,27,27,TI3035,1,3,1
RF01023387,30,32,29,TI3035,1,1,3
RF01023387,29,36,36,TI3035,1,0,1
RF01023387,38,43,43,TI3035,1,4,1
RF01023387,16,29,45,TI3035,1,4,5
RF01023387,24,36,36,TI3035,1,3,1
RF01023387,29,32,36,TI3035,1,3,5
RF01023387,26,27,27,TI3035,1,0,5
RF01023387,26,31,31,TI3035,1,3,3
RF01023387,26,27,27,TI3035,1,0,5
RF01023387,24,32,45,TI3035,1,3,1
RF01023387,13,9,9,TI3035,1,4,2
RF01023387,26,27,27,TI3035,1,4,1
RF01023387,33,36,36,TI3035,1,2,3
RF01023387,39,45,45,TI3035,1,3,1
RF01023387,36,32,35,TI3035,1,4,5
RF01023387,39,45,45,TI3035,1,0,4
RF01023387,29,36,36,TI3035,1,0,1
RF01023387,27,27,27,TI3035,2,3,3
RF01023387,22,27,27,TI3035,3,0,1
RF01023387,22,27,27,TI3035,1,0,1
RF01023387,27,27,27,TI3035,3,2,4
RF01023387,21,18,19,TI3035,1,0,1
RF01023387,28,27,27,TI3035,3,3,4
RF01023387,42,38,41,TI3035,2,4,3
RF01023387,21,18,18,TI3035,1,0,1
RF01023387,26,27,27,TI3035,2,2,3
RF01023387,25,27,27,TI3035,2,2,2
RF01023387,41,45,45,TI3035,2,4,2
RF01023387,8,9,9,TI3035,1,0,1
RF01023387,25,27,27,TI3035,2,2,2
RF01023387,28,33,33,TI3035,2,4,3
RF01023387,8,9,9,TI3035,1,0,1
RF01023387,28,27,27,TI3035,3,3,4
RF01023387,22,34,37,TI3035,1,0,1
RF01023387,13,18,18,TI3035,1,0,1
RF01023387,11,9,9,TI3035,3,3,1
RF01023387,22,27,27,TI3035,1,0,1
RF01023387,22,27,27,TI3035,1,0,1
RF01023387,14,19,18,TI3035,1,0,1
RF01023387,20,34,27,TI3035,1,0,1
RF01023387,36,36,36,TI3035,2,4,4
RF01023387,24,27,27,TI3035,1,0,3
RF01023387,29,36,36,TI3035,1,0,1
RF01023387,10,18,17,TI3035,1,0,1
RF01023387,14,18,18,TI3035,1,0,1
RF01023387,8,9,9,TI3035,1,0,1
RF01023387,14,20,21,TI3035,1,0,1
RF01023387,8,9,9,TI3035,1,0,1
RF01023387,8,9,9,TI3035,1,0,1
RF01023387,35,36,36,TI3035,2,4,3
RF01023387,19,18,18,TI3035,1,4,1
RF01023387,15,18,18,TI3035,2,0,1
RF01023387,8,9,9,TI3035,2,0,1
RF01023387,8,9,9,TI3035,2,0,1
RF01023387,9,9,9,TI3035,2,0,1
RF01023387,29,32,32,TI3035,1,2,1
RF01023387,16,16,23,TI3035,1,1,5
RF01023387,29,27,27,TI3035,1,3,5
RF01023387,28,27,27,TI3035,1,3,4
RF01023387,22,27,27,TI3035,1,0,1
RF01023387,33,36,36,TI3035,3,1,4
RF01023387,19,27,27,TI3035,1,0,1
RF01023387,13,9,11,TI3035,1,1,5
RF01023387,22,27,27,TI3035,1,0,1
RF01023387,22,27,27,TI3035,1,0,1
RF01023387,20,18,18,TI3035,1,1,5
RF01023387,8,9,9,TI3035,1,0,1
RF01023387,26,27,27,TI3035,1,2,3
RF01023387,26,27,27,TI3035,1,2,3
RF01023387,29,36,36,TI3035,1,0,1
RF01023387,8,9,9,TI3035,1,0,1
RF01023387,36,35,36,TI3035,1,2,5
RF01023387,23,27,27,TI3035,1,1,1
RF01023387,28,27,27,TI3035,1,3,4
RF01023387,36,45,45,TI3035,1,0,1
RF01023387,25,25,27,TI3035,1,3,2
RF01023387,24,27,27,TI3035,1,0,3
RF01023387,12,9,9,TI3035,1,4,1
RF01023387,24,27,27,TI3035,1,2,4
RF01023387,16,11,16,TI3035,1,3,4
RF01023387,26,27,27,TI3035,1,2,3
RF01023387,18,18,18,TI3035,1,1,3
RF01023387,15,9,9,TI3035,1,3,5
RF01023387,34,31,35,TI3035,1,3,5
RF01023387,29,32,26,TI3035,1,0,1
RF01023387,25,25,24,TI3035,1,4,4
RF01023387,25,37,37,TI3035,1,1,3
RF01023387,29,36,36,TI3035,1,0,1
RF01023387,20,23,27,TI3035,1,1,3
RF01023387,22,27,27,TI3035,1,0,1
RF01023387,26,27,27,TI3035,1,3,4
RF01023387,22,27,27,TI3035,1,0,1
RF01023387,26,32,29,TI3035,1,3,4
RF01023387,20,31,34,TI3035,1,0,1
RF01023387,25,28,27,TI3035,1,0,4
RF01023387,12,9,9,TI3035,1,0,5
RF01023387,36,45,45,TI3035,1,0,1
RF01023387,15,18,18,TI3035,1,0,1
RF01023387,21,25,27,TI3035,1,2,4
RF01023387,8,9,9,TI3035,1,0,1
RF01023387,24,25,39,TI3035,1,0,1
RF01023387,25,27,27,TI3035,1,2,4
